col,word,df,tf
8511,추천,2,2
8512,추첨,3,3
8513,축가,7,7
8514,축적된,2,2
8515,축제,91,107
8516,축제인,2,2
8517,축하,7,7
8518,축하공연,8,10
8519,축하무대,2,2
8520,축하하,6,6
8521,춘천,7,8
8522,출격,5,5
8523,출국하,2,2
8524,출발,3,3
8525,출범,5,5
8526,출소,2,2
8527,출시,26,28
8528,출시한,2,2
8529,출시했으,3,3
8530,출신,49,52
8531,출연,421,454
8532,출연료,7,7
8533,출연분,3,3
8534,출연자,9,9
8535,출연진,12,13
8536,출연하,18,18
8537,출연하지,2,2
8538,출연한,41,42
8539,출연한다,4,4
8540,출연할,3,3
8541,출연해,142,142
8542,출연했,41,41
8543,출연했다,11,11
8544,출연했던,2,2
8545,출연했으,35,35
8546,출전,2,3
8547,출전해,2,2
8548,출처,2,2
8549,춤을,4,4
8550,충남,10,10
8551,충남대학교,2,2
8552,충북,4,4
8553,충성,3,3
8554,충성도,6,6
8555,취소,7,7
8556,취소되었다,2,2
8557,취소된,2,2
8558,취소했다,2,2
8559,취약계층,11,11
8560,취재,5,5
8561,취지,4,4
8562,취하,2,2
8563,츄가,9,9
8564,츄는,11,11
8565,츄를,2,2
8566,츄의,3,3
8567,츄하,2,2
8568,측과,2,2
8569,측에,2,2
8570,측은,8,8
8571,측이,4,4
8572,치료비,9,9
8573,치솟았다,2,2
8574,치열한,3,3
8575,치키타,6,6
8576,치킨,7,7
8577,치트키,2,3
8578,친구,6,6
8579,친구들,3,3
8580,친근하,2,2
8581,친근한,2,2
8582,친선대사,3,3
8583,친필,2,2
8584,칠레,6,6
8585,침구,2,2
8586,칭하,2,2
8587,칭호,2,2
8588,카니발,5,5
8589,카더가든,17,18
8590,카더정원,5,5
8591,카둥,2,2
8592,카드,5,5
8593,카드사,2,2
8594,카라,2,2
8595,카르멘,9,9
8596,카리나,11,12
8597,카리스마,2,2
8598,카메라,3,3
8599,카메오,19,19
8600,카시오페아,3,3
8601,카이,7,7
8602,카이스트,2,2
8603,카이탁,4,4
8604,카즈하,9,9
8605,카지노,3,3
8606,카카오tv,4,4
8607,카카오엔터테인먼트,2,2
8608,카테고리,2,2
8609,카트,2,2
8610,카페,5,6
8611,캐나,15,16
8612,캐디,2,2
8613,캐럿,4,4
8614,캐릭터,13,15
8615,캐스터,2,2
8616,캐스팅,17,18
8617,캐스팅되,3,3
8618,캐주얼,2,2
8619,캐치,2,3
8620,캔디,2,2
8621,캔을,2,2
8622,캘리포니아,3,3
8623,캘린더,2,2
8624,캠위드어스,2,2
8625,캠퍼스,7,7
8626,캠페인,169,175
8627,캠페인송,5,5
8628,캡슐,3,3
8629,커리어,10,10
8630,커뮤니티,46,47
8631,커버,19,20
8632,커버스토리,2,2
8633,커버해,2,2
8634,커졌,2,2
8635,커플,3,3
8636,커피,4,4
8637,컨디션,4,6
8638,컨셉,7,7
8639,컬래버레이션,4,4
8640,컬러,6,6
8641,컬렉션,17,17
8642,컴백,91,93
8643,컴백곡,3,3
8644,컴백전쟁,4,4
8645,컴플렉스콘,2,2
8646,컸다,4,4
8647,케미,3,3
8648,케이블,3,3
8649,케이윌,37,44
8650,케이크,4,4
8651,케이팝,28,29
8652,케이팝레이더,2,2
8653,코너,13,13
8654,코드,3,4
8655,코랄리크,2,2
8656,코레일,3,3
8657,코레진,34,34
8658,코로나,2,2
8659,코로나19,15,16
8660,코르티스,35,36
8661,코리아,24,24
8662,코리아그랜드뮤직어워즈,2,2
8663,코리아타임스,2,2
8664,코리아퍼스트브랜드대상,2,2
8665,코리아헤럴드,6,6
8666,코리안,2,2
8667,코멘트,2,2
8668,코몬,2,2
8669,코몬이들,2,2
8670,코미디,5,5
8671,코믹,2,2
8672,코스,4,4
8673,코스메틱,3,3
8674,코어,6,6
8675,코오롱스포츠,2,2
8676,코첼라,18,19
8677,코치,6,6
8678,코카콜라,7,8
8679,코팩,3,3
8680,콘서트,866,921
8681,콘셉트,16,16
8682,콘텐츠,128,137
8683,콜라보,10,10
8684,콜라보곡,3,3
8685,콜라보레이션,4,4
8686,콜리세움,2,2
8687,콜센타,2,2
8688,쿠션,2,2
8689,쿠알라룸푸르,19,19
8690,쿠팡플레,8,8
8691,쿠팡플레이,3,3
8692,쿼드러플,2,2
8693,퀴즈,13,13
8694,퀸덤,4,4
8695,큐브엔터테인먼트,2,2
8696,크게,13,13
8697,크다,7,7
8698,크러쉬,38,40
8699,크러쉬밤,4,4
8700,크로스오버,3,3
8701,크록스,2,2
8702,크루,2,2
8703,크리스마스,8,8
8704,크리에이티브,2,2
8705,클라쓰,2,2
8706,클라우드뮤직,2,2
8707,클래식,6,6
8708,클럽,6,6
8709,클리어,2,2
8710,클립,6,6
8711,키다리,2,2
8712,키링,2,3
8713,키스,2,3
8714,키우,2,2
8715,키워드,3,3
8716,키웠,2,2
8717,키즈,15,15
8718,키트,5,5
8719,킨텍스,7,7
8720,킬링보이스,3,3
8721,킹덤,3,3
8722,킹레코드,2,2
8723,타고,3,3
8724,타깃,2,2
8725,타마,2,2
8726,타블,4,4
8727,타블로,9,9
8728,타이거jk,2,2
8729,타이랏,7,7
8730,타이베,30,31
8731,타이베이,3,3
8732,타이틀,7,7
8733,타이틀곡,50,50
8734,타인니엔,2,2
8735,타임,9,10
8736,타임슬립,2,2
8737,탄생,4,4
8738,탄탄한,3,3
8739,탈꺼야,2,2
8740,탈락,5,5
8741,탈퇴,6,6
8742,탑백귀,2,2
8743,탕그랑,2,2
8744,태국,156,207
8745,태국관광청,2,2
8746,태국어,5,5
8747,태그,7,7
8748,태도,4,4
8749,태민,11,11
8750,태양,19,19
8751,태어나,3,3
8752,태연,9,10
8753,태용,2,2
8754,태평양,5,5
8755,태풍,3,3
8756,태화복지재단,2,2
8757,택한,2,2
8758,터지,2,2
8759,터키,2,2
8760,테니스,2,2
8761,테레비,5,5
8762,테마,7,7
8763,테마곡,7,7
8764,테마길,3,3
8765,테마파크,5,6
8766,테오,3,3
8767,테일러,2,2
8768,텍사스,3,3
8769,텐센트,2,2
8770,텐아시아,3,3
8771,템포,3,3
8772,토니,2,2
8773,토니안,2,2
8774,토론토,8,8
8775,토리든,2,2
8776,토요일,11,12
8777,토크,15,16
8778,토크쇼,8,9
8779,토털,2,2
8780,토토가2,4,4
8781,톡파원,4,4
8782,톱10,33,35
8783,톱100,8,8
8784,톱2,2,2
8785,톱40,2,2
8786,톱5,2,2
8787,톱6,3,3
8788,톱송,6,7
8789,톱스타뉴스,10,10
8790,통산,26,26
8791,통상,2,2
8792,통신,3,3
8793,통신사,3,3
8794,통영,2,2
8795,통하,2,2
8796,통합,6,6
8797,통화,2,2
8798,퇴사,2,2
8799,퇴치,2,2
8800,투게더,2,2
8801,투데이쇼,5,5
8802,투모로우,3,3
8803,투병,5,5
8804,투어,268,288
8805,투어콘서트,2,2
8806,투유,3,3
8807,투입했으,2,2
8808,투컷,5,5
8809,투표,25,27
8810,튀르키예,45,49
8811,튀르키예어,21,22
8812,트러블,2,2
8813,트럭,2,2
8814,트렌드,9,9
8815,트렌딩,4,4
8816,트로트,64,66
8817,트로트가수,2,2
8818,트로피,9,9
8819,트롯,11,11
8820,트롯어워즈,2,2
8821,트루,2,2
8822,트리플,4,4
8823,트리플크라운,5,5
8824,트바로티,2,2
8825,트와이스,21,22
8826,트위터,11,11
8827,특별,22,22
8828,특별방송,2,2
8829,특별출연,12,12
8830,특별판,2,2
8831,특별한,7,7
8832,특별해설위원,2,2
8833,특산물,3,4
8834,특수,3,3
8835,특유,6,6
8836,특전,8,8
8837,특정,5,5
8838,특집,57,57
8839,특히,5,5
8840,티빙,4,4
8841,티셔츠,3,3
8842,티저,13,13
8843,티켓,256,279
8844,티켓가,2,2
8845,티켓링크,3,3
8846,티켓파워,11,11
8847,티파니,5,5
8848,티파니앤코,2,2
8849,틱톡,12,12
8850,팀명,4,4
8851,팀왕,2,2
8852,팀워크,3,4
8853,팀을,2,2
8854,팀의,3,3
8855,파격,2,2
8856,파급,14,14
8857,파급력,29,29
8858,파급효,8,8
8859,파급효과,25,25
8860,파노라마,2,2
8861,파라곤,3,3
8862,파리,42,43
8863,파리타,6,6
8864,파리패션위크,3,3
8865,파블,2,2
8866,파운데이션,2,2
8867,파워,28,28
8868,파워풀한,2,2
8869,파이낸셜뉴스,2,2
8870,파이널,6,6
8871,파인,2,2
8872,파크,3,3
8873,파트,3,3
8874,파트너,6,6
8875,파트너십,8,8
8876,파티,13,13
8877,파파로티,2,2
8878,파파존스,2,2
8879,판결,2,2
8880,판매,178,196
8881,판매고,11,11
8882,판매돼,3,3
8883,판매됐,2,2
8884,판매됐으,5,5
8885,판매되,51,51
8886,판매되었,13,14
8887,판매되었으,3,3
8888,판매된,11,11
8889,판매량,157,170
8890,판매력,2,2
8891,판매율,3,3
8892,판매하,2,2
8893,판매한,2,2
8894,판매해,4,4
8895,판정,2,2
8896,판타스틱,5,5
8897,판타지,4,4
8898,팔려,7,7
8899,팔렸,6,6
8900,팔로워,21,26
8901,팔리,24,24
8902,팔린,7,7
8903,팝업,2,2
8904,팝업스토어,16,16
8905,패널,3,3
8906,패밀리,3,3
8907,패션,32,34
8908,패션쇼,4,4
8909,패션위크,6,6
8910,패션지,7,7
8911,패키지,3,3
8912,팬과,10,10
8913,팬덤,287,311
8914,팬덤과,18,18
8915,팬덤명,46,49
8916,팬들,297,309
8917,팬들과,8,8
8918,팬미팅,116,126
8919,팬사이트,3,3
8920,팬사인회,5,5
8921,팬서비스,2,2
8922,팬송,2,2
8923,팬심,3,3
8924,팬에,3,3
8925,팬을,9,9
8926,팬의,2,2
8927,팬이,22,22
8928,팬지,3,3
8929,팬지오디,2,2
8930,팬층,19,19
8931,팬카페,54,54
8932,팬콘,7,7
8933,팬콘서트,39,39
8934,팬클럽,236,253
8935,팬클럽명,37,37
8936,팬페이지,2,2
8937,퍼펙트,11,11
8938,퍼포머상,2,2
8939,퍼포먼스,15,15
8940,퍼포먼스상,2,2
8941,퍼플,3,3
8942,펀치,2,3
8943,펌프,2,2
8944,페라가모,2,2
8945,페루,3,3
8946,페르소나,2,2
8947,페스타,3,3
8948,페스티벌,59,70
8949,페이스북,2,2
8950,페이지,29,29
8951,페창,3,3
8952,펜디,10,11
8953,펩시,5,5
8954,펩시콜라,2,2
8955,편성,24,25
8956,편성되,2,2
8957,편성되었습니,2,2
8958,편성했,2,2
8959,편성했으,2,2
8960,편스토랑,10,10
8961,편에,8,8
8962,편을,2,2
8963,편의점,10,10
8964,편지,8,8
8965,펼쳤,13,13
8966,펼쳤다,2,2
8967,펼치,8,8
8968,펼친,2,2
8969,평가,81,81
8970,평가된,4,4
8971,평가받,2,2
8972,평가받는,6,6
8973,평가받으,2,2
8974,평가하,2,2
8975,평가한,2,2
8976,평균,13,14
8977,평소,3,3
8978,평양,3,4
8979,평을,2,2
8980,평이,2,2
8981,평일,2,2
8982,평점,2,2
8983,평창,2,2
8984,평판,2,2
8985,평판지수,2,2
8986,평화,2,2
8987,폐지하,2,2
8988,포르투갈,2,2
8989,포맷,3,3
8990,포부,2,2
8991,포브스,5,5
8992,포브스코리아,7,7
8993,포스터,2,2
8994,포인트,5,5
8995,포천,2,2
8996,포천시,4,5
8997,포카리스웨트,5,5
8998,포켓몬,2,4
8999,포털,4,4
9000,포토카드,4,4
9001,포함,44,44
9002,포함돼,3,3
9003,포함됐다,3,3
9004,포함되,5,5
9005,포함되었,2,2
9006,포함되었다,3,3
9007,포함되지,2,2
9008,포함한,15,15
9009,포함해,13,13
9010,포항,4,4
9011,폭군,2,2
9012,폭넓,5,5
9013,폭력,2,2
9014,폭발,4,4
9015,폭발적,9,9
9016,폭발적인,7,7
9017,폭싹,2,2
9018,폭우,6,7
9019,폭주,2,2
9020,폭탄,3,3
9021,폭풍,2,2
9022,폴라로이드,3,3
9023,폴킴,2,2
9024,표기,3,4
9025,표기된,2,2
9026,표절,3,3
9027,표지,11,11
9028,표창,7,7
9029,표하,6,6
9030,표한,2,2
9031,표했다,2,2
9032,표현,18,18
9033,푸른나무재단,2,2
9034,푸마,5,5
9035,풀무원,3,3
9036,풀버전,2,2
9037,풀어준,2,2
9038,품은,2,2
9039,품절,4,5
9040,품절됐다,2,2
9041,풍선,4,4
9042,프라,3,3
9043,프라다,3,3
9044,프라보워,2,2
9045,프랑스,34,39
9046,프랑크푸르트,3,3
9047,프랜차이즈,9,9
9048,프레드피자,2,2
9049,프렌즈,5,5
9050,프로,3,4
9051,프로그램,92,97
9052,프로덕션,5,5
9053,프로듀,9,11
9054,프로듀사,2,2
9055,프로듀서,8,8
9056,프로듀서들,2,2
9057,프로듀서로,2,2
9058,프로듀서상,2,2
9059,프로듀스101,5,5
9060,프로듀싱,8,8
9061,프로모션,4,4
9062,프로모터,8,10
9063,프로미스나인,26,27
9064,프로야구,4,4
9065,프로젝트,59,62
9066,프로젝트그룹,3,3
9067,프로필,12,12
9068,프리데뷔,3,3
9069,프리마돈나,4,4
9070,프리미어,6,6
9071,프리미엄,11,11
9072,프리세일,4,4
9073,프린세스,2,2
9074,플래닛,2,2
9075,플래시몹,3,3
9076,플래티넘,30,35
9077,플랫폼,45,46
9078,플레,6,6
9079,플레디스,2,2
9080,플리마켓,2,2
9081,피가,2,2
9082,피날레,14,14
9083,피노,3,3
9084,피노키오,2,2
9085,피아,2,2
9086,피어나,2,3
9087,피의,2,2
9088,피자,3,4
9089,피지컬,3,3
9090,피처링,16,16
9091,피처링한,3,3
9092,피해,31,32
9093,피해자,6,6
9094,핀다,2,2
9095,핀란드어,3,4
9096,필름,13,13
9097,필리핀,106,131
9098,필릭스,16,16
9099,필모그래피,3,3
9100,필수연애교양,2,2
9101,필승,2,2
9102,핑크,4,4
9103,하게,4,4
9104,하경,2,2
9105,하고,18,19
9106,하나,27,27
9107,하나뿐인,3,3
9108,하나은행,3,4
9109,하나인,2,2
9110,하노,13,15
9111,하노이,4,4
9112,하늘,2,2
9113,하늘색,5,6
9114,하니,11,11
9115,하다,2,2
9116,하동,3,3
9117,하동군,9,9
9118,하동균,2,2
9119,하루,32,32
9120,하며,8,8
9121,하면,2,2
9122,하반기,10,10
9123,하우스,17,17
9124,하이,3,3
9125,하이라이트,6,6
9126,하이브,10,10
9127,하이주얼리,3,3
9128,하이트진로,4,4
9129,하지,4,4
9130,하차,2,2
9131,하츄,2,2
9132,하츠네,2,2
9133,하츠투하츠,14,14
9134,하트,4,4
9135,하트시그널5,4,4
9136,하프타,7,8
9137,하하,4,4
9138,하현우,2,2
9139,학교,9,9
9140,학교폭력,3,5
9141,학생,3,3
9142,학생들,13,14
9143,학습,2,2
9144,학창시절,4,4
9145,한가위,3,3
9146,한국,203,218
9147,한국갤럽,4,4
9148,한국걸스카우트연맹,2,2
9149,한국경제,7,7
9150,한국계,3,3
9151,한국관광,8,8
9152,한국관광공사,12,12
9153,한국기업평판연구소,16,16
9154,한국대중음악상,7,7
9155,한국방문,2,2
9156,한국백혈병소아암협회,3,3
9157,한국백혈병어린이재단,6,6
9158,한국뿐,2,2
9159,한국소리문화의전당,2,2
9160,한국소아암재단,2,2
9161,한국식,2,2
9162,한국야쿠르트,2,2
9163,한국어,11,11
9164,한국어방송,3,3
9165,한국어판,4,4
9166,한국영화,2,2
9167,한국위원회,3,3
9168,한국은행,4,4
9169,한국음반산업협회,3,3
9170,한국음악콘텐츠협회,3,3
9171,한국인,10,10
9172,한국일보,6,6
9173,한국저작권보호원,2,2
9174,한국철도공사,2,2
9175,한국콘텐츠진흥원,3,3
9176,한국판,3,3
9177,한국해비타트,3,3
9178,한글과컴퓨터,2,2
9179,한로,6,6
9180,한로로,11,11
9181,한류,28,31
9182,한류스타로,2,2
9183,한번,4,4
9184,한석규,2,2
9185,한소희,2,3
9186,한양대,3,3
9187,한은솔,2,2
9188,한인,4,4
9189,한일,11,11
9190,한일가왕전,4,4
9191,한정,9,9
9192,한정판,9,9
9193,한촌,3,3
9194,한컴타자,2,2
9195,한터뮤직페스티벌,3,3
9196,한터차트,22,23
9197,한화,2,2
9198,할로윈,2,2
9199,할리우드,4,4
9200,할인,3,3
9201,함께,285,293
9202,함께하,12,12
9203,함께한,23,23
9204,함께할,3,3
9205,함께했,2,2
9206,함부,2,2
9207,함성,20,21
9208,합동,7,7
9209,합류,6,6
9210,합류한,2,2
9211,합류해,4,4
9212,합산,11,11
9213,합산해,2,2
9214,합작,2,2
9215,합창,3,3
9216,합쳐,6,6
9217,합치면,2,2
9218,핫100,24,28
9219,항목,4,4
9220,항의,7,7
9221,항해,2,2
9222,해당,65,66
9223,해를,4,4
9224,해명,5,5
9225,해병대,4,4
9226,해서,3,3
9227,해석,2,2
9228,해시태그,10,11
9229,해야,2,2
9230,해에,6,6
9231,해외,97,101
9232,해외에서,3,3
9233,해외투어,2,2
9234,해외활동,6,6
9235,해요,2,2
9236,해원,4,6
9237,해체,23,24
9238,해체설,2,2
9239,해촉,2,3
9240,해커,4,5
9241,해피니스,3,3
9242,해피투게더,5,5
9243,해피투게더3,2,2
9244,핵심,3,3
9245,핸드볼경기장,3,3
9246,했고,5,5
9247,했던,3,3
9248,했으,5,5
9249,행동,2,2
9250,행렬,3,3
9251,행보,8,8
9252,행복,3,3
9253,행복한,2,2
9254,행복해,2,2
9255,행사,73,75
9256,행정안전부,3,3
9257,행정자치부,2,2
9258,행주,2,2
9259,행진,3,3
9260,향한,8,8
9261,향해,3,3
9262,향후,6,6
9263,헌신,3,3
9264,헌혈,4,6
9265,헤드라이너,10,10
9266,헤드라인,6,6
9267,헤럴드경제,7,7
9268,헤어케어,5,5
9269,헤이즈,4,4
9270,헬스케어,2,2
9271,현대자동차,8,8
9272,현대카드,3,4
9273,현대홈쇼핑,2,2
9274,현상,13,13
9275,현역가왕,3,3
9276,현역가왕2,6,6
9277,현장,65,67
9278,현재,21,21
9279,현지,147,153
9280,현지화,2,2
9281,현진,6,6
9282,혐의,2,2
9283,협력,5,5
9284,협상,2,2
9285,협약,2,2
9286,협업,74,74
9287,협업곡,8,8
9288,협업한,17,17
9289,협업함,2,2
9290,협업해,16,16
9291,협연,2,2
9292,협찬,4,5
9293,협회,2,2
9294,형나잇,6,7
9295,형님,17,17
9296,형성,13,13
9297,형성돼,2,2
9298,형성된,2,2
9299,형수,5,6
9300,형식,5,5
9301,형제,3,3
9302,형태,7,7
9303,혜택,17,17
9304,호서대학교,2,2
9305,호시노,2,2
9306,호우키보시,3,3
9307,호응,23,24
9308,호주,24,29
9309,호주관광청,2,2
9310,호주인,2,2
9311,호치민,6,6
9312,호치민시,4,4
9313,호텔,7,7
9314,호평,16,16
9315,호평받았으,2,2
9316,호흡,7,7
9317,혹은,2,2
9318,혼란,3,3
9319,혼성,5,5
9320,혼자,15,15
9321,홀리데,2,2
9322,홀릭스,2,2
9323,홀린,3,3
9324,홀에,4,4
9325,홈쇼핑,3,3
9326,홈케어,2,3
9327,홈페이지,10,10
9328,홍대,5,5
9329,홍백가합전,12,16
9330,홍보,73,76
9331,홍보곡,2,2
9332,홍보대사,160,168
9333,홍보모델,12,12
9334,홍보영상,3,3
9335,홍보하,3,3
9336,홍삼,4,4
9337,홍주,3,3
9338,홍중,3,3
9339,홍지윤,2,2
9340,홍천방,2,2
9341,홍콩,66,76
9342,홍콩01,4,4
9343,홍콩달러,4,4
9344,화답,5,5
9345,화답했,4,4
9346,화답했다,2,2
9347,화란,4,4
9348,화랑,3,3
9349,화려한,3,3
9350,화력,10,10
9351,화보,32,33
9352,화사,16,17
9353,화성,4,4
9354,화성시,4,5
9355,화이트,2,3
9356,화장품,14,14
9357,화재,4,4
9358,화정체육관,7,7
9359,화제,95,96
9360,화제성,43,43
9361,화제였다,2,2
9362,화천산천어축제,2,2
9363,화환,2,2
9364,확대,30,30
9365,확대되,2,2
9366,확대하,5,5
9367,확보,8,8
9368,확보함,3,3
9369,확보했음,2,2
9370,확산,25,25
9371,확산되,5,5
9372,확산된,4,4
9373,확산력,3,3
9374,확인,55,55
9375,확인된,22,22
9376,확인시켰,4,4
9377,확인할,4,4
9378,확인했다,2,2
9379,확장,51,51
9380,확장됐음,3,3
9381,확장되,7,7
9382,확장된,3,3
9383,확장한,3,3
9384,확장함,6,6
9385,확정,63,63
9386,확정됐다,6,6
9387,확정되었,5,5
9388,확정된,2,2
9389,확정했다,15,15
9390,환대,2,2
9391,환불,5,5
9392,환불원정,2,2
9393,환불원정대,5,5
9394,환승연애4,4,4
9395,환아,6,6
9396,환영,6,6
9397,환자,5,5
9398,환타,2,2
9399,환호,22,24
9400,환호성,4,4
9401,활동,362,385
9402,활동기,2,2
9403,활동기간,4,4
9404,활동으로,2,2
9405,활동하,13,13
9406,활동한,6,6
9407,활동할,2,2
9408,활동함,3,3
9409,활동해,5,5
9410,활동해왔,2,2
9411,활동해왔으,2,2
9412,활동했으,2,2
9413,활발한,3,3
9414,활발히,5,5
9415,활성화,7,7
9416,활약,12,13
9417,활약하,2,2
9418,활약할,2,2
9419,활용,3,3
9420,활용되,3,3
9421,활용한,9,9
9422,활용해,5,5
9423,황금어장,2,2
9424,황정민,3,3
9425,황제,2,2
9426,황태자,2,2
9427,회고,6,6
9428,회로,3,3
9429,회를,59,60
9430,회사,4,4
9431,회상,5,5
9432,회에,2,2
9433,회원,41,43
9434,회원들,8,8
9435,회원수,6,6
9436,회원카드,2,2
9437,회의,2,2
9438,회자되,2,2
9439,회장,3,3
9440,회차,28,28
9441,회차당,2,2
9442,회차마,2,2
9443,획득,7,7
9444,횟수,4,4
9445,효과,31,31
9446,효리,3,4
9447,효리네,6,6
9448,효리수,3,3
9449,효연,4,6
9450,효정,6,8
9451,후기,19,19
9452,후렴,2,2
9453,후배,15,18
9454,후배들,2,2
9455,후보,21,21
9456,후속,9,9
9457,후속곡,3,3
9458,후에,8,8
9459,후예,8,8
9460,후원,10,10
9461,후원금,12,13
9462,후원하,6,6
9463,후인,3,3
9464,후지tv,6,7
9465,후쿠오카,4,4
9466,훔치,3,3
9467,훔친,2,2
9468,훨씬,3,3
9469,휘인,4,4
9470,휩쓴,3,3
9471,휩쓸,3,3
9472,휴대폰,3,3
9473,흐름,7,7
9474,흑자,2,2
9475,흔들,3,3
9476,흔들림,4,4
9477,흔적,3,3
9478,흠뻑쇼,20,20
9479,흥행,37,37
