col,word,df,tf
10845,축가,14,15
10846,축구,3,3
10847,축적되,2,2
10848,축적된,2,2
10849,축제,100,117
10850,축제에서,2,2
10851,축제인,3,3
10852,축하,17,17
10853,축하공연,8,10
10854,축하무대,2,2
10855,축하하,6,6
10856,축하하기,2,2
10857,축하해,2,2
10858,축하했다,3,3
10859,춘천,7,8
10860,출격,5,5
10861,출국,2,2
10862,출국하,2,2
10863,출발,5,5
10864,출범,8,8
10865,출생,5,5
10866,출석해,2,2
10867,출소,2,2
10868,출시,41,43
10869,출시한,2,2
10870,출시했으,5,5
10871,출신,93,97
10872,출신인,2,2
10873,출신임,2,2
10874,출신지,3,4
10875,출연,617,652
10876,출연료,10,11
10877,출연분,3,3
10878,출연자,11,11
10879,출연진,13,14
10880,출연하,22,22
10881,출연하지,3,3
10882,출연한,58,59
10883,출연한다,11,11
10884,출연할,3,3
10885,출연해,204,204
10886,출연했,48,48
10887,출연했다,13,13
10888,출연했던,2,2
10889,출연했으,45,45
10890,출전,3,5
10891,출전해,2,2
10892,출처,4,4
10893,춤과,3,3
10894,춤을,7,7
10895,충남,11,11
10896,충남대학교,2,2
10897,충북,5,5
10898,충분한,2,2
10899,충성,3,3
10900,충성도,6,6
10901,충칭,3,5
10902,췄고,2,2
10903,취소,11,11
10904,취소되었다,3,3
10905,취소된,3,3
10906,취소했다,3,3
10907,취약계층,18,18
10908,취임,2,2
10909,취재,7,7
10910,취재해,2,2
10911,취지,6,6
10912,취하,3,3
10913,취향,4,4
10914,츄가,20,20
10915,츄는,14,14
10916,츄를,5,5
10917,츄의,5,5
10918,츄파춥스,3,3
10919,츄하,2,2
10920,측과,2,2
10921,측에,3,3
10922,측은,17,17
10923,측이,7,7
10924,치렀,2,2
10925,치료,6,6
10926,치료비,15,15
10927,치바,2,2
10928,치솟,2,2
10929,치솟았다,2,2
10930,치열한,3,3
10931,치키타,11,13
10932,치킨,8,9
10933,치트키,2,3
10934,친구,8,8
10935,친구들,4,4
10936,친구야,2,2
10937,친근하,2,2
10938,친근한,3,3
10939,친분,2,2
10940,친선대사,4,4
10941,친필,2,2
10942,친환경,3,3
10943,칠레,29,39
10944,침구,2,2
10945,칭하,5,5
10946,칭호,2,2
10947,카니발,8,8
10948,카더가든,32,33
10949,카더정원,6,6
10950,카둥,2,2
10951,카드,10,10
10952,카드사,3,3
10953,카드섹션,2,2
10954,카라,2,2
10955,카르멘,17,21
10956,카리나,15,17
10957,카리스마,3,3
10958,카메라,5,5
10959,카메오,20,20
10960,카셰어링,2,3
10961,카시오페아,5,5
10962,카오슝,2,2
10963,카운트다운,2,2
10964,카이,11,12
10965,카이스트,2,2
10966,카이탁,5,5
10967,카즈하,11,11
10968,카지노,5,5
10969,카카오,2,2
10970,카카오tv,5,5
10971,카카오엔터테인먼트,4,4
10972,카테고리,5,5
10973,카트,2,2
10974,카트라이더,2,2
10975,카파,2,2
10976,카페,9,11
10977,칼럼,6,7
10978,캐나,23,26
10979,캐나다,7,7
10980,캐디,2,2
10981,캐럿,9,9
10982,캐리,2,2
10983,캐릭터,25,29
10984,캐비닛,2,2
10985,캐스터,2,2
10986,캐스팅,24,25
10987,캐스팅돼,3,3
10988,캐스팅되,6,6
10989,캐스팅했으,2,2
10990,캐주얼,6,6
10991,캐치,3,4
10992,캔디,5,5
10993,캔을,2,2
10994,캘리포니아,7,7
10995,캘린더,4,4
10996,캘빈클라인,4,4
10997,캠위드어스,2,2
10998,캠퍼스,6,6
10999,캠페인,261,278
11000,캠페인송,9,9
11001,캠프,2,2
11002,캡슐,3,3
11003,커런트,2,2
11004,커리어,16,16
11005,커뮤니티,85,90
11006,커버,33,34
11007,커버곡,3,3
11008,커버스토리,2,2
11009,커버하,3,3
11010,커버한,2,2
11011,커버해,6,6
11012,커셔스,2,2
11013,커졌,2,2
11014,커플,6,6
11015,커피,4,4
11016,컨디션,8,11
11017,컨버스,2,2
11018,컨셉,13,13
11019,컬래버레이션,7,7
11020,컬러,7,7
11021,컬럼비아,2,2
11022,컬렉션,39,40
11023,컬투쇼,2,2
11024,컴백,127,130
11025,컴백곡,8,8
11026,컴백전쟁,4,4
11027,컴백하,3,3
11028,컴백해,3,3
11029,컴백했,2,2
11030,컴백했다,9,9
11031,컴백했으,2,2
11032,컴투스,3,3
11033,컴퍼니,2,2
11034,컴퓨터,2,2
11035,컸다,5,5
11036,케냐,2,3
11037,케미,3,3
11038,케어,2,2
11039,케어링,2,2
11040,케이블,5,5
11041,케이스,3,3
11042,케이스티파,2,2
11043,케이오,2,2
11044,케이윌,45,53
11045,케이젠,2,2
11046,케이크,6,6
11047,케이팝,48,51
11048,케이팝레이더,2,2
11049,케인,2,2
11050,켈로그,2,2
11051,켈리,2,2
11052,코너,20,20
11053,코드,5,7
11054,코랄리크,2,2
11055,코레일,5,5
11056,코레진,38,38
11057,코레포,2,2
11058,코로나,3,3
11059,코로나19,34,35
11060,코르티스,41,42
11061,코리아,55,55
11062,코리아그랜드뮤직어워즈,2,2
11063,코리아부,2,2
11064,코리아중앙데일리,2,2
11065,코리아타임스,4,4
11066,코리아퍼스트브랜드대상,2,2
11067,코리아헤럴드,13,13
11068,코몬,3,3
11069,코몬이들,3,3
11070,코미디,7,7
11071,코믹,3,3
11072,코스,5,5
11073,코스메틱,6,6
11074,코스모닝,2,2
11075,코어,7,7
11076,코오롱스포츠,2,2
11077,코첼라,24,25
11078,코치,7,7
11079,코카콜라,9,10
11080,코트,4,4
11081,코튼시드,3,3
11082,코팩,3,3
11083,콘서트,1162,1233
11084,콘서트였,2,2
11085,콘셉트,41,41
11086,콘크리트,2,2
11087,콘택트렌즈,3,3
11088,콘텐츠,162,171
11089,콜드,2,2
11090,콜라보,17,17
11091,콜라보곡,3,3
11092,콜라보레이션,17,17
11093,콜롬비아,6,6
11094,콜리세움,3,3
11095,콜센타,2,2
11096,콤파스,2,2
11097,콩트,2,2
11098,쿠도스뱅크,5,5
11099,쿠션,3,3
11100,쿠알라룸푸르,23,23
11101,쿠팡플레,10,10
11102,쿠팡플레이,3,3
11103,쿤스트,2,3
11104,쿼드러플,2,2
11105,퀴즈,15,15
11106,퀸덤,5,5
11107,퀸덤2,3,3
11108,큐레이터,2,2
11109,큐브엔터테인먼트,5,5
11110,크게,19,19
11111,크다,9,9
11112,크라우드펀딩,2,2
11113,크라이오샷,2,2
11114,크랑크인,2,2
11115,크래프톤,3,3
11116,크러쉬,51,56
11117,크러쉬밤,5,5
11118,크레딧,2,2
11119,크레이그,2,2
11120,크로스오버,3,3
11121,크록스,2,2
11122,크루,2,2
11123,크리스마스,14,14
11124,크리에이터,3,3
11125,크리에이티브,5,5
11126,크안,3,4
11127,클라쓰,3,3
11128,클라우드뮤직,2,2
11129,클래식,9,9
11130,클럽,9,9
11131,클레,2,2
11132,클리어,2,2
11133,클리오,2,2
11134,클린,3,3
11135,클립,6,6
11136,키다리,2,2
11137,키드먼,2,2
11138,키링,2,3
11139,키스,2,3
11140,키우,2,2
11141,키워드,3,3
11142,키웠,3,3
11143,키즈,25,25
11144,키트,5,5
11145,킨텍스,8,8
11146,킬링보이스,5,5
11147,킹덤,3,3
11148,킹레코드,2,2
11149,타고,3,3
11150,타깃,2,2
11151,타마,2,2
11152,타미힐피거,2,2
11153,타블,6,6
11154,타블로,12,13
11155,타스,2,2
11156,타오위안,6,11
11157,타오위안시,2,2
11158,타워레코드,3,3
11159,타이거jk,3,3
11160,타이난,3,5
11161,타이랏,7,7
11162,타이베,67,72
11163,타이베이,5,5
11164,타이베이국제회의중심,3,3
11165,타이베이돔,2,2
11166,타이완,2,2
11167,타이틀,10,10
11168,타이틀곡,89,89
11169,타이틀롤,2,2
11170,타인니엔,4,4
11171,타임,11,12
11172,타임스프레드,4,4
11173,타임슬립,2,2
11174,타임지,2,2
11175,타투,2,2
11176,탄생,4,4
11177,탄탄한,3,3
11178,탈꺼야,2,2
11179,탈락,6,6
11180,탈퇴,19,19
11181,탑백귀,2,2
11182,탕그랑,2,2
11183,태국,204,280
11184,태국계,2,2
11185,태국관광청,3,4
11186,태국어,9,10
11187,태국인,6,6
11188,태국인들,2,2
11189,태그,14,14
11190,태도,6,7
11191,태민,13,13
11192,태양,32,32
11193,태어나,3,3
11194,태연,14,15
11195,태용,4,4
11196,태평양,5,5
11197,태풍,3,3
11198,태화복지재단,3,3
11199,택시,2,2
11200,택한,2,2
11201,택해,2,2
11202,택했다,2,2
11203,터졌,3,3
11204,터지,2,2
11205,터키,3,3
11206,터틀넥,2,2
11207,텅쉰신문,2,2
11208,테니스,2,2
11209,테라,3,3
11210,테레비,5,5
11211,테마,9,9
11212,테마곡,8,8
11213,테마길,3,3
11214,테마파크,5,6
11215,테스형,2,2
11216,테오,2,2
11217,테일러,3,3
11218,테일즈런너,2,2
11219,테크,2,2
11220,텍사스,3,3
11221,텐센트,5,5
11222,텐센트뮤직,3,3
11223,텐아시아,8,8
11224,텐의,2,2
11225,텐이,2,2
11226,템포,5,6
11227,톄바,5,5
11228,토끼,3,4
11229,토니,2,2
11230,토니안,9,9
11231,토로,2,2
11232,토론,13,13
11233,토론토,24,25
11234,토리든,2,2
11235,토요일,15,17
11236,토이,2,2
11237,토크,18,19
11238,토크쇼,8,9
11239,토털,2,2
11240,토토,2,2
11241,토토가2,4,4
11242,토픽,3,3
11243,톡파원,6,6
11244,톱10,37,39
11245,톱100,8,8
11246,톱2,2,2
11247,톱40,4,4
11248,톱5,4,4
11249,톱6,3,3
11250,톱송,6,7
11251,톱스타뉴스,7,7
11252,톱앨범,2,2
11253,톱앨범세일즈,2,2
11254,통보했으나,3,3
11255,통산,31,31
11256,통상,2,2
11257,통신,5,5
11258,통신사,4,4
11259,통영,3,3
11260,통증,3,3
11261,통하,3,3
11262,통합,11,11
11263,통해서,2,2
11264,통화,2,2
11265,퇴사,2,2
11266,퇴치,2,2
11267,투게더,2,2
11268,투데이쇼,5,5
11269,투모로우,3,3
11270,투병,8,8
11271,투싼,2,3
11272,투어,351,378
11273,투어스,6,6
11274,투어에서,2,2
11275,투어콘서트,3,3
11276,투유,3,3
11277,투입했으,2,2
11278,투자,2,3
11279,투컷,6,6
11280,투표,41,44
11281,튀르키예,50,54
11282,튀르키예어,21,22
11283,튀어,2,2
11284,트라,2,2
11285,트랙,5,5
11286,트랙스,2,2
11287,트러블,2,2
11288,트럭,2,2
11289,트레이너,3,3
11290,트레이닝,4,4
11291,트렌드,9,9
11292,트렌디한,2,2
11293,트렌딩,4,4
11294,트로트,95,109
11295,트로트가수,2,2
11296,트로피,9,9
11297,트롯,20,20
11298,트롯어워즈,2,2
11299,트루,2,2
11300,트리거,2,2
11301,트리뷴,2,2
11302,트리플,4,4
11303,트리플에스,2,2
11304,트리플크라운,6,6
11305,트립닷컴,2,2
11306,트바로티,2,2
11307,트와이스,35,37
11308,트위치,2,2
11309,트위터,17,17
11310,특별,34,34
11311,특별공연,3,3
11312,특별방송,2,2
11313,특별전,2,2
11314,특별출연,13,13
11315,특별출연했다,2,2
11316,특별판,3,3
11317,특별한,10,10
11318,특별해설위원,2,2
11319,특산물,3,4
11320,특산품,3,3
11321,특성상,2,2
11322,특수,3,3
11323,특유,9,9
11324,특전,11,11
11325,특정,6,6
11326,특집,71,71
11327,특화,2,2
11328,특히,6,6
11329,티니핑,2,2
11330,티빙,8,9
11331,티셔츠,9,10
11332,티저,19,19
11333,티켓,350,377
11334,티켓가,2,2
11335,티켓링크,3,3
11336,티켓링크라이브아레나,2,2
11337,티켓파워,13,13
11338,티켓피아,2,2
11339,티크톡,2,2
11340,티파니,7,7
11341,티파니앤코,2,2
11342,틱톡,13,13
11343,팀명,6,7
11344,팀에,2,2
11345,팀왕,2,2
11346,팀워크,4,5
11347,팀을,6,6
11348,팀의,3,3
11349,팀이,2,2
11350,파격,2,2
11351,파급,14,14
11352,파급력,30,30
11353,파급효,8,8
11354,파급효과,25,25
11355,파노라마,2,2
11356,파라곤,3,3
11357,파리,58,62
11358,파리타,9,11
11359,파리패션위크,3,3
11360,파문,2,2
11361,파블,2,2
11362,파스칼,2,2
11363,파스텔,2,2
11364,파시피코,2,2
11365,파운데이션,4,4
11366,파워,32,32
11367,파워fm,3,3
11368,파워에이드,2,2
11369,파워풀한,4,4
11370,파이,2,2
11371,파이낸셜뉴스,2,2
11372,파이널,7,7
11373,파인,3,3
11374,파인드,2,2
11375,파일,2,2
11376,파장,2,2
11377,파주,2,2
11378,파크,3,3
11379,파크콘서트,2,2
11380,파트,5,5
11381,파트너,10,10
11382,파트너십,10,10
11383,파티,17,17
11384,파파로티,2,2
11385,파파존스,2,2
11386,판결,2,2
11387,판도,2,2
11388,판매,216,237
11389,판매고,15,15
11390,판매돼,3,3
11391,판매됐,3,3
11392,판매됐으,6,6
11393,판매되,53,53
11394,판매되었,16,17
11395,판매되었으,4,4
11396,판매된,13,13
11397,판매량,170,185
11398,판매력,2,2
11399,판매율,3,3
11400,판매하,6,6
11401,판매한,4,4
11402,판매해,4,4
11403,판매했,2,2
11404,판매했으,2,2
11405,판정,6,6
11406,판타스틱,6,6
11407,판타지,6,6
11408,팔라시오,2,2
11409,팔라우,2,2
11410,팔려,7,7
11411,팔렸,6,6
11412,팔로워,27,32
11413,팔리,28,28
11414,팔린,11,11
11415,팝업,7,7
11416,팝업스토어,22,22
11417,패널,3,3
11418,패딩,2,3
11419,패러디,3,3
11420,패밀리,6,6
11421,패션,56,58
11422,패션드,2,2
11423,패션비즈,2,2
11424,패션쇼,6,6
11425,패션위크,10,10
11426,패션지,11,11
11427,패키지,6,6
11428,패턴,2,2
11429,팬과,13,13
11430,팬덤,347,374
11431,팬덤과,22,22
11432,팬덤명,70,74
11433,팬들,476,497
11434,팬들과,14,14
11435,팬들에게,2,2
11436,팬미팅,159,171
11437,팬베이스,2,2
11438,팬사이트,13,13
11439,팬사인회,8,8
11440,팬서비스,4,4
11441,팬송,3,3
11442,팬심,4,4
11443,팬앤스타,2,2
11444,팬에,3,3
11445,팬으,2,2
11446,팬은,3,3
11447,팬을,13,13
11448,팬의,5,5
11449,팬이,34,34
11450,팬이벤트,2,2
11451,팬임,6,6
11452,팬지,4,4
11453,팬지오디,4,4
11454,팬층,23,23
11455,팬카페,71,71
11456,팬콘,8,8
11457,팬콘서트,47,47
11458,팬클럽,389,418
11459,팬클럽명,44,44
11460,팬텀,2,2
11461,팬페이지,3,3
11462,퍼펙트,15,15
11463,퍼포머상,3,3
11464,퍼포먼스,20,20
11465,퍼포먼스상,5,5
11466,퍼플,6,6
11467,퍼플오션,2,2
11468,펀치,2,3
11469,펌프,2,2
11470,펑파이신문,3,3
11471,페드,2,2
11472,페라가모,2,2
11473,페루,21,22
11474,페르소나,2,2
11475,페스타,3,3
11476,페스티벌,89,103
11477,페어,2,2
11478,페이보릿,2,2
11479,페이스북,6,6
11480,페이지,79,84
11481,페창,5,6
11482,펜디,12,15
11483,펩시,6,7
11484,펩시콜라,2,2
11485,편곡,7,7
11486,편곡한,2,2
11487,편성,31,32
11488,편성됐으,2,2
11489,편성되,2,2
11490,편성되었습니,2,2
11491,편성된,3,3
11492,편성해,2,2
11493,편성했,2,2
11494,편성했으,2,2
11495,편스토랑,12,12
11496,편안한,2,2
11497,편에,12,12
11498,편을,2,2
11499,편의점,16,16
11500,편이,2,2
11501,편지,11,11
11502,편집된,2,2
11503,펼쳤,15,15
11504,펼쳤다,4,4
11505,펼치,8,8
11506,펼친,2,2
11507,평가,113,114
11508,평가된,6,6
11509,평가받,3,3
11510,평가받는,8,8
11511,평가받았,4,4
11512,평가받으,3,3
11513,평가하,5,5
11514,평가한,3,3
11515,평가했다,2,2
11516,평가했으,5,5
11517,평균,18,19
11518,평론,3,3
11519,평론가,3,3
11520,평소,6,6
11521,평양,5,6
11522,평을,4,4
11523,평이,2,2
11524,평일,2,2
11525,평점,5,5
11526,평창,2,2
11527,평창동계올림픽,2,2
11528,평판,7,7
11529,평판지수,2,2
11530,평하,2,2
11531,평했,3,3
11532,평화,4,4
11533,폐지하,3,3
11534,폐회식,2,2
11535,포니캐년,2,2
11536,포르투갈,2,2
11537,포르투갈어,3,3
11538,포맷,5,5
11539,포부,3,3
11540,포브스,7,7
11541,포브스코리아,8,8
11542,포스터,4,4
11543,포인트,11,11
11544,포지셔닝,2,2
11545,포지션,3,3
11546,포천,2,2
11547,포천시,4,5
11548,포카리스웨트,5,5
11549,포켓몬,3,5
11550,포털,18,18
11551,포털사이트,2,2
11552,포토,3,3
11553,포토존,3,3
11554,포토카드,7,7
11555,포함,62,62
11556,포함돼,3,3
11557,포함됐다,5,5
11558,포함되,5,5
11559,포함되었,2,2
11560,포함되었다,4,4
11561,포함되지,2,2
11562,포함된,5,5
11563,포함한,24,24
11564,포함해,17,17
11565,포함했다,2,2
11566,포항,5,5
11567,폭군,3,3
11568,폭넓,9,9
11569,폭력,3,3
11570,폭발,4,4
11571,폭발적,11,11
11572,폭발적인,8,8
11573,폭스바겐,2,2
11574,폭싹,2,2
11575,폭염,2,2
11576,폭우,7,8
11577,폭주,2,2
11578,폭탄,3,3
11579,폭풍,2,2
11580,폰케이스,2,2
11581,폴라로이드,4,4
11582,폴립,2,3
11583,폴킴,8,8
11584,표기,8,9
11585,표기돼,2,2
11586,표기된,3,3
11587,표절,6,6
11588,표제,4,4
11589,표지,14,14
11590,표창,7,7
11591,표하,6,6
11592,표한,3,3
11593,표했,5,5
11594,표했다,5,5
11595,표현,29,29
11596,표현력,3,3
11597,표현하,4,4
11598,표현한,3,3
11599,표현했다,4,4
11600,푸강,2,2
11601,푸르메재단,4,4
11602,푸르지오,2,2
11603,푸른,3,3
11604,푸른나무재단,2,2
11605,푸마,9,9
11606,풀무원,3,3
11607,풀밴드,2,2
11608,풀버전,2,2
11609,풀어준,2,2
11610,품은,5,5
11611,품절,6,7
11612,품절됐다,2,2
11613,품절된,2,2
11614,풍년,2,2
11615,풍선,5,5
11616,퓌르피플,2,2
11617,프니엘,2,2
11618,프라,3,3
11619,프라다,4,4
11620,프라보워,2,2
11621,프라이빗,2,2
11622,프랑소,3,3
11623,프랑스,98,108
11624,프랑스어,10,11
11625,프랑스판,2,2
11626,프랑크푸르트,4,4
11627,프래그런스,2,2
11628,프랜차이즈,12,12
11629,프랭크,3,3
11630,프레드피자,2,2
11631,프레스릴리스,3,3
11632,프렌들린,2,2
11633,프렌즈,5,5
11634,프로,4,5
11635,프로그램,121,129
11636,프로그램들,2,2
11637,프로덕션,6,6
11638,프로듀,19,21
11639,프로듀사,2,2
11640,프로듀서,14,14
11641,프로듀서들,3,3
11642,프로듀서로,2,2
11643,프로듀서상,2,2
11644,프로듀스101,7,7
11645,프로듀싱,11,11
11646,프로모션,16,16
11647,프로모터,10,12
11648,프로미스나인,43,45
11649,프로야구,9,9
11650,프로젝트,87,92
11651,프로젝트그룹,3,3
11652,프로틴,2,2
11653,프로필,34,35
11654,프리데뷔,3,3
11655,프리마돈나,6,6
11656,프리미어,6,6
11657,프리미엄,15,15
11658,프리세일,4,4
11659,프리스타일,3,3
11660,프리스틴,3,3
11661,프린세스,2,2
11662,플래닛,2,2
11663,플래시,3,3
11664,플래시몹,3,3
11665,플래티넘,30,35
11666,플랜,3,3
11667,플랫폼,104,106
11668,플레,6,6
11669,플레디스,7,7
11670,플레이리스트,2,2
11671,플렉스,2,2
11672,플로버,2,2
11673,플리마켓,4,4
11674,피가,3,3
11675,피날레,23,23
11676,피노,3,3
11677,피노키오,2,2
11678,피라미드,2,2
11679,피부,3,3
11680,피스마이너스원,4,4
11681,피아,4,4
11682,피아노,5,5
11683,피어나,7,8
11684,피의,2,2
11685,피자,4,6
11686,피지컬,3,3
11687,피처링,25,27
11688,피처링한,6,6
11689,피카소,2,2
11690,피콕시어터,2,2
11691,피크,2,2
11692,피플카,2,2
11693,피해,58,60
11694,피해자,9,10
11695,픽셀,3,4
11696,핀다,2,2
11697,핀란드어,3,4
11698,필름,17,17
11699,필리핀,110,135
11700,필릭스,18,19
11701,필명,3,3
11702,필모그래피,4,4
11703,필수연애교양,2,2
11704,필스타,2,2
11705,필승,2,2
11706,필요한,2,2
11707,필적하,2,2
11708,핌즈클럽,2,2
11709,핑크,11,12
11710,핑크팬서리스,2,2
11711,핑클,3,3
11712,하게,4,4
11713,하경,2,2
11714,하고,27,29
11715,하나,34,34
